 37.8094872,144.9757411
 37.8122409,144.9638955
 37.8187668,144.9699889
 37.8063565,144.9829932
 37.8108905,144.9886992
 144.9545339,-37.7999943
 37.8083424,144.9473806
 37.8082448,144.968892
 37.8003874,145.0057105
 37.8009174,145.010809
 37.8246543,145.013618
 37.821922,144.9737985
 37.8160237,145.0089436
 37.8157963,144.9664983
 37.8241184,144.9534812
 37.8069927,144.9729476
 37.8175006,145.0040993
 37.8236006,144.9561396
 37.8245184,144.9829277
 37.8253236,145.0124101
 37.8188617,144.9685261
 37.8105864,145.0006647
 144.9500525,-37.8221449
 37.8164322,144.9601192
 37.8138716,144.9656131
 37.8019174,144.9773319
 37.820769,145.0158931
 37.8066953,144.9625089
 145.0027637,-37.82198
 37.8097651,144.9638494
 37.8181237,144.9850794
 37.7997331,144.9460289
 37.7994302,144.9801078
 37.8117701,145.0050339
 37.8115568,144.9935852
 37.799593,144.9552155
 37.8146759,145.0015684
 37.8084464,144.9478112
 144.9747146,-37.8113611
 37.8002505,144.9700839
 37.8168054,144.9994699
